D:\Simulator_Data\IMG\center_2019_03_29_23_52_07_196.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_07_196.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_07_196.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_07_300.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_07_300.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_07_300.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_07_402.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_07_402.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_07_402.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_07_506.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_07_506.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_07_506.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_07_609.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_07_609.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_07_609.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_07_710.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_07_710.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_07_710.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_07_811.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_07_811.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_07_811.jpg, 0, 1, 0, 30.19034
D:\Simulator_Data\IMG\center_2019_03_29_23_52_07_913.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_07_913.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_07_913.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_015.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_015.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_015.jpg, 0, 1, 0, 30.19047
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_116.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_116.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_116.jpg, 0, 1, 0, 30.19027
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_216.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_216.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_216.jpg, 0, 1, 0, 30.19026
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_321.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_321.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_321.jpg, -0.2961557, 1, 0, 30.16782
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_422.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_422.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_422.jpg, -0.03359582, 1, 0, 30.1904
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_522.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_522.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_522.jpg, 0, 1, 0, 30.18991
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_623.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_623.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_623.jpg, 0, 1, 0, 30.19023
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_724.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_724.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_724.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_827.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_827.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_827.jpg, 0.1363853, 1, 0, 30.18484
D:\Simulator_Data\IMG\center_2019_03_29_23_52_08_931.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_08_931.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_08_931.jpg, 0.2144903, 1, 0, 30.18408
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_033.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_033.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_033.jpg, 0, 1, 0, 30.18873
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_134.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_134.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_134.jpg, 0, 1, 0, 30.19009
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_237.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_237.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_237.jpg, -0.2275463, 1, 0, 30.17452
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_338.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_338.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_338.jpg, -0.07997353, 1, 0, 30.1907
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_439.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_439.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_439.jpg, 0, 1, 0, 30.18986
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_542.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_542.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_542.jpg, 0, 1, 0, 30.19025
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_642.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_642.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_642.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_742.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_742.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_742.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_843.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_843.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_843.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_09_945.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_09_945.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_09_945.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_046.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_046.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_046.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_146.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_146.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_146.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_249.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_249.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_249.jpg, -0.07220449, 1, 0, 30.18905
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_350.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_350.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_350.jpg, -0.23349, 1, 0, 30.17785
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_451.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_451.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_451.jpg, 0, 1, 0, 30.18891
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_553.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_553.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_553.jpg, 0, 1, 0, 30.19011
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_655.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_655.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_655.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_756.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_756.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_756.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_858.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_858.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_858.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_10_961.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_10_961.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_10_961.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_064.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_064.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_064.jpg, 0, 1, 0, 30.19027
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_166.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_166.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_166.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_267.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_267.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_267.jpg, 0, 1, 0, 30.19027
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_369.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_369.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_369.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_469.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_469.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_469.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_570.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_570.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_570.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_674.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_674.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_674.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_778.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_778.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_778.jpg, 0, 1, 0, 30.19026
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_880.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_880.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_880.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_11_983.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_11_983.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_11_983.jpg, 0, 1, 0, 30.19025
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_087.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_087.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_087.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_187.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_187.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_187.jpg, 0, 1, 0, 30.19044
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_289.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_289.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_289.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_391.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_391.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_391.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_492.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_492.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_492.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_594.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_594.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_594.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_695.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_695.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_695.jpg, 0, 1, 0, 30.19031
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_796.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_796.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_796.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_896.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_896.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_896.jpg, 0, 1, 0, 30.19027
D:\Simulator_Data\IMG\center_2019_03_29_23_52_12_997.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_12_997.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_12_997.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_101.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_101.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_101.jpg, -0.3105988, 1, 0, 30.167
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_205.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_205.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_205.jpg, -0.01100652, 1, 0, 30.18967
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_308.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_308.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_308.jpg, 0, 1, 0, 30.18999
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_411.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_411.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_411.jpg, 0, 1, 0, 30.19026
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_514.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_514.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_514.jpg, 0, 1, 0, 30.19018
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_615.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_615.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_615.jpg, 0, 1, 0, 30.19027
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_717.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_717.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_717.jpg, 0, 1, 0, 30.19033
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_820.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_820.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_820.jpg, 0, 1, 0, 30.19027
D:\Simulator_Data\IMG\center_2019_03_29_23_52_13_924.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_13_924.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_13_924.jpg, 0, 1, 0, 30.19031
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_026.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_026.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_026.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_128.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_128.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_128.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_230.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_230.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_230.jpg, 0, 1, 0, 30.19033
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_331.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_331.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_331.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_432.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_432.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_432.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_533.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_533.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_533.jpg, 0, 1, 0, 30.19033
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_634.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_634.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_634.jpg, 0, 1, 0, 30.19054
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_736.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_736.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_736.jpg, -0.1862455, 1, 0, 30.18075
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_839.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_839.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_839.jpg, -0.08620934, 1, 0, 30.19042
D:\Simulator_Data\IMG\center_2019_03_29_23_52_14_940.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_14_940.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_14_940.jpg, 0, 1, 0, 30.18995
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_041.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_041.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_041.jpg, 0, 1, 0, 30.19024
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_144.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_144.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_144.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_244.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_244.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_244.jpg, 0, 1, 0, 30.19033
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_344.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_344.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_344.jpg, 0, 1, 0, 30.19033
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_447.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_447.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_447.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_548.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_548.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_548.jpg, 0, 1, 0, 30.19026
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_651.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_651.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_651.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_753.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_753.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_753.jpg, 0, 1, 0, 30.19031
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_855.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_855.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_855.jpg, 0, 1, 0, 30.19033
D:\Simulator_Data\IMG\center_2019_03_29_23_52_15_957.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_15_957.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_15_957.jpg, 0, 1, 0, 30.19038
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_058.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_058.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_058.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_162.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_162.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_162.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_265.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_265.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_265.jpg, 0, 1, 0, 30.19031
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_367.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_367.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_367.jpg, -0.1981634, 1, 0, 30.18022
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_467.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_467.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_467.jpg, -0.1846691, 1, 0, 30.18804
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_570.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_570.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_570.jpg, 0, 1, 0, 30.1891
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_672.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_672.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_672.jpg, 0, 1, 0, 30.19014
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_773.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_773.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_773.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_873.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_873.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_873.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_16_974.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_16_974.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_16_974.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_076.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_076.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_076.jpg, 0, 1, 0, 30.19031
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_177.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_177.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_177.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_279.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_279.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_279.jpg, 0, 1, 0, 30.19032
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_381.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_381.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_381.jpg, 0, 1, 0, 30.1903
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_485.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_485.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_485.jpg, 0, 1, 0, 30.19028
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_585.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_585.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_585.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_685.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_685.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_685.jpg, -0.2898656, 1, 0, 30.16912
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_789.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_789.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_789.jpg, -0.007300248, 1, 0, 30.18968
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_890.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_890.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_890.jpg, 0, 1, 0, 30.19
D:\Simulator_Data\IMG\center_2019_03_29_23_52_17_991.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_17_991.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_17_991.jpg, 0, 1, 0, 30.19024
D:\Simulator_Data\IMG\center_2019_03_29_23_52_18_095.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_18_095.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_18_095.jpg, 0, 1, 0, 30.19029
D:\Simulator_Data\IMG\center_2019_03_29_23_52_18_197.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_18_197.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_18_197.jpg, 0, 1, 0, 30.19025
D:\Simulator_Data\IMG\center_2019_03_29_23_52_18_299.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_18_299.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_18_299.jpg, 0, 1, 0, 30.19063
D:\Simulator_Data\IMG\center_2019_03_29_23_52_18_403.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_18_403.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_18_403.jpg, 0, 1, 0, 30.19027
D:\Simulator_Data\IMG\center_2019_03_29_23_52_18_505.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_18_505.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_18_505.jpg, 0, 1, 0, 30.19048
D:\Simulator_Data\IMG\center_2019_03_29_23_52_18_608.jpg, D:\Simulator_Data\IMG\left_2019_03_29_23_52_18_608.jpg, D:\Simulator_Data\IMG\right_2019_03_29_23_52_18_608.jpg, -0.09614743, 1, 0, 30.18794
